Order ID,Order Date,ProductID,Quantity Ordered,customer_id,time_id
187631,"2019-04-11 20:59:00
",72,1,88,250
182004,"2019-04-11 21:00:00
",20,1,41,251
177869,"2019-04-11 21:03:00
",52,1,52,252
179366,"2019-04-11 21:04:00
",25,1,11,253
192724,"2019-04-11 21:10:00
",4,3,42,254
189145,"2019-04-11 21:12:00
",98,1,99,255
178100,"2019-04-11 21:13:00
",36,1,40,256
182942,"2019-04-11 21:13:00
",55,2,99,257
181870,"2019-04-11 21:14:00
",54,1,44,258
187697,"2019-04-11 21:15:00
",38,1,96,259
187391,"2019-04-11 21:18:00
",41,2,34,260
183890,"2019-04-11 21:20:00
",14,1,64,261
189494,"2019-04-11 21:20:00
",26,1,89,262
187007,"2019-04-11 21:20:00
",54,1,68,263
178815,"2019-04-11 21:25:00
",94,1,76,264
181630,"2019-04-11 21:27:00
",16,1,24,265
182629,"2019-04-11 21:27:00
",81,1,26,266
181249,"2019-04-11 21:30:00
",73,1,26,267
177186,"2019-04-11 21:30:00
",66,1,95,268
186132,"2019-04-11 21:30:00
",96,1,59,269
189477,"2019-04-11 21:31:00
",26,1,34,270
192537,"2019-04-11 21:32:00
",48,1,85,271
187187,"2019-04-11 21:33:00
",23,1,69,272
187326,"2019-04-11 21:34:00
",26,2,36,273
186886,"2019-04-11 21:37:00
",59,1,10,274
189521,"2019-04-11 21:40:00
",77,1,98,275
183147,"2019-04-11 21:40:00
",24,1,22,276
189808,"2019-04-11 21:41:00
",32,1,32,277
189171,"2019-04-11 21:43:00
",62,1,73,278
189041,"2019-04-11 21:49:00
",87,1,25,279
190980,"2019-04-11 21:50:00
",41,1,98,280
180303,"2019-04-11 21:51:00
",81,1,12,281
188208,"2019-04-11 21:53:00
",86,1,15,282
183858,"2019-04-11 21:54:00
",92,1,99,283
192311,"2019-04-11 21:54:00
",61,1,23,284
191682,"2019-04-11 21:54:00
",77,1,75,285
183080,"2019-04-11 21:58:00
",85,1,82,286
177753,"2019-04-11 21:58:00
",43,1,77,287
180446,"2019-04-11 22:02:00
",46,1,75,288
189140,"2019-04-11 22:04:00
",35,1,97,289
176854,"2019-04-11 22:05:00
",47,1,46,290
185059,"2019-04-11 22:07:00
",81,1,4,291
192964,"2019-04-11 22:08:00
",64,1,8,292
180354,"2019-04-11 22:08:00
",91,1,46,293
192626,"2019-04-11 22:10:00
",94,1,37,294
185861,"2019-04-11 22:11:00
",20,2,30,295
189469,"2019-04-11 22:12:00
",64,1,46,296
176929,"2019-04-11 22:13:00
",79,1,81,297
183441,"2019-04-11 22:15:00
",61,1,10,298
177026,"2019-04-11 22:15:00
",55,1,76,299
190712,"2019-04-11 22:16:00
",83,1,79,300
186979,"2019-04-11 22:16:00
",75,1,77,301
184333,"2019-04-11 22:20:00
",32,2,56,302
192071,"2019-04-11 22:25:00
",11,1,35,303
181120,"2019-04-11 22:27:00
",33,1,44,304
179444,"2019-04-11 22:28:00
",76,1,57,305
193981,"2019-04-11 22:30:00
",55,1,56,306
180610,"2019-04-11 22:36:00
",16,1,7,307
187083,"2019-04-11 22:37:00
",71,1,80,308
177354,"2019-04-11 22:38:00
",58,1,98,309
191915,"2019-04-11 22:40:00
",54,2,38,310
193368,"2019-04-11 22:42:00
",86,1,66,311
177520,"2019-04-11 22:43:00
",95,1,90,312
191544,"2019-04-11 22:45:00
",49,1,14,313
184383,"2019-04-11 22:56:00
",19,1,92,314
179466,"2019-04-11 23:01:00
",60,1,100,315
179416,"2019-04-11 23:04:00
",33,2,20,316
192990,"2019-04-11 23:05:00
",63,1,56,317
180674,"2019-04-11 23:11:00
",14,1,32,318
180134,"2019-04-11 23:14:00
",80,1,54,319
180701,"2019-04-11 23:15:00
",61,1,84,320
190170,"2019-04-11 23:19:00
",81,2,51,321
185428,"2019-04-11 23:21:00
",79,1,85,322
190426,"2019-04-11 23:21:00
",39,1,13,323
190000,"2019-04-11 23:21:00
",99,1,69,324
190684,"2019-04-11 23:21:00
",65,1,12,325
193101,"2019-04-11 23:22:00
",46,1,3,326
179628,"2019-04-11 23:26:00
",3,2,26,327
180653,"2019-04-11 23:26:00
",34,1,63,328
182546,"2019-04-11 23:27:00
",37,1,89,329
185695,"2019-04-11 23:28:00
",43,3,54,330
191497,"2019-04-11 23:29:00
",43,1,80,331
181333,"2019-04-11 23:29:00
",4,1,70,332
192670,"2019-04-11 23:30:00
",36,1,83,333
184803,"2019-04-11 23:32:00
",18,1,93,334
185162,"2019-04-11 23:46:00
",22,1,69,335
186308,"2019-04-11 23:49:00
",88,1,98,336
183485,"2019-04-11 23:50:00
",60,2,85,337
187242,"2019-04-11 23:55:00
",23,1,31,338
184680,"2019-04-11 23:57:00
",14,1,71,339
186722,"2019-04-11 23:58:00
",21,1,81,340
189409,"2019-04-11 23:58:00
",59,3,69,341
189195,"2019-04-11 23:59:00
",52,1,87,342
186191,"2019-04-12 00:06:00
",19,2,99,343
187851,"2019-04-12 00:09:00
",31,6,95,344
190740,"2019-04-12 00:11:00
",48,1,41,345
185118,"2019-04-12 00:13:00
",7,1,11,346
182605,"2019-04-12 00:17:00
",12,1,9,347
186868,"2019-04-12 00:20:00
",44,2,57,348
186279,"2019-04-12 00:22:00
",72,1,95,349
191269,"2019-04-12 00:28:00
",52,1,50,350
191678,"2019-04-12 00:29:00
",90,1,18,351
188985,"2019-04-12 00:38:00
",100,1,34,352
188516,"2019-04-12 00:51:00
",79,1,97,353
193152,"2019-04-12 00:54:00
",97,1,96,354
183145,"2019-04-12 01:02:00
",92,1,35,355
180816,"2019-04-12 01:05:00
",9,1,93,356
178949,"2019-04-12 01:11:00
",50,1,10,357
189881,"2019-04-12 01:12:00
",69,1,77,358
189107,"2019-04-12 01:18:00
",15,1,58,359
193358,"2019-04-12 01:19:00
",41,1,40,360
190126,"2019-04-12 01:37:00
",96,1,85,361
185220,"2019-04-12 01:41:00
",91,1,84,362
180124,"2019-04-12 01:48:00
",5,1,74,363
189550,"2019-04-12 01:54:00
",86,1,73,364
184861,"2019-04-12 02:03:00
",14,1,66,365
182430,"2019-04-12 02:03:00
",33,1,51,366
182245,"2019-04-12 02:29:00
",64,1,65,367
177082,"2019-04-12 02:30:00
",90,1,66,368
188679,"2019-04-12 02:36:00
",56,1,46,369
189479,"2019-04-12 03:02:00
",25,1,51,370
193647,"2019-04-12 03:03:00
",18,1,49,371
191144,"2019-04-12 03:21:00
",98,1,68,372
178857,"2019-04-12 04:25:00
",38,1,99,373
186658,"2019-04-12 05:17:00
",98,1,25,374
192924,"2019-04-12 05:26:00
",95,1,41,375
187192,"2019-04-12 06:10:00
",34,2,84,376
184896,"2019-04-12 06:12:00
",90,1,83,377
178180,"2019-04-12 06:14:00
",70,1,6,378
183122,"2019-04-12 06:16:00
",75,1,24,379
178296,"2019-04-12 06:20:00
",28,4,80,380
185746,"2019-04-12 06:25:00
",91,1,83,381
186229,"2019-04-12 06:32:00
",11,1,10,382
184202,"2019-04-12 06:35:00
",7,1,13,383
185465,"2019-04-12 06:36:00
",74,1,85,384
178682,"2019-04-12 06:46:00
",70,2,54,385
186060,"2019-04-12 06:55:00
",12,1,9,386
178330,"2019-04-12 06:56:00
",64,1,12,387
186213,"2019-04-12 06:58:00
",73,1,52,388
177158,"2019-04-12 07:16:00
",91,2,16,389
181251,"2019-04-12 07:27:00
",89,1,25,390
190658,"2019-04-12 07:27:00
",14,1,41,391
177227,"2019-04-12 07:28:00
",6,1,59,392
176905,"2019-04-12 07:40:00
",53,1,100,393
187675,"2019-04-12 07:41:00
",24,1,41,394
188471,"2019-04-12 07:53:00
",59,1,92,395
186222,"2019-04-12 08:01:00
",78,1,98,396
183629,"2019-04-12 08:01:00
",21,1,68,397
186203,"2019-04-12 08:03:00
",14,1,54,398
180042,"2019-04-12 08:04:00
",30,2,91,399
193295,"2019-04-12 08:06:00
",79,1,60,400
185633,"2019-04-12 08:07:00
",11,1,32,401
188714,"2019-04-12 08:19:00
",87,1,94,402
190258,"2019-04-12 08:20:00
",44,1,47,403
180975,"2019-04-12 08:20:00
",65,1,33,404
183408,"2019-04-12 08:23:00
",47,1,77,405
180842,"2019-04-12 08:25:00
",41,2,25,406
191574,"2019-04-12 08:25:00
",7,1,20,407
182684,"2019-04-12 08:34:00
",67,1,31,408
184298,"2019-04-12 08:35:00
",85,1,64,409
181293,"2019-04-12 08:36:00
",17,1,57,410
180503,"2019-04-12 08:37:00
",79,1,2,411
183684,"2019-04-12 08:38:00
",23,2,65,412
186252,"2019-04-12 08:41:00
",87,1,60,413
193068,"2019-04-12 08:45:00
",47,2,1,414
186813,"2019-04-12 08:47:00
",79,1,26,415
177614,"2019-04-12 08:50:00
",9,1,60,416
179232,"2019-04-12 09:02:00
",2,1,89,417
187279,"2019-04-12 09:04:00
",52,1,86,418
188598,"2019-04-12 09:05:00
",63,1,94,419
187131,"2019-04-12 09:06:00
",12,1,11,420
181168,"2019-04-12 09:13:00
",100,1,50,421
185036,"2019-04-12 09:14:00
",42,1,39,422
190797,"2019-04-12 09:16:00
",4,1,62,423
192080,"2019-04-12 09:19:00
",49,1,68,424
192510,"2019-04-12 09:25:00
",66,2,46,425
189804,"2019-04-12 09:26:00
",64,1,59,426
184419,"2019-04-12 09:28:00
",7,2,84,427
180663,"2019-04-12 09:37:00
",46,1,8,428
186957,"2019-04-12 09:39:00
",99,1,84,429
179213,"2019-04-12 09:41:00
",91,1,34,430
185818,"2019-04-12 09:42:00
",41,1,50,431
190706,"2019-04-12 09:51:00
",89,1,60,432
181990,"2019-04-12 09:57:00
",64,1,61,433
185372,"2019-04-12 09:58:00
",64,1,14,434
185050,"2019-04-12 10:00:00
",88,1,65,435
176942,"2019-04-12 10:02:00
",14,1,100,436
177749,"2019-04-12 10:02:00
",95,1,8,437
180865,"2019-04-12 10:06:00
",44,1,58,438
188325,"2019-04-12 10:06:00
",83,1,20,439
177468,"2019-04-12 10:12:00
",7,1,56,440
177627,"2019-04-12 10:13:00
",41,1,74,441
193310,"2019-04-12 10:15:00
",74,2,46,442
178627,"2019-04-12 10:15:00
",94,1,20,443
177168,"2019-04-12 10:22:00
",84,1,4,444
180098,"2019-04-12 10:23:00
",101,1,56,445
186983,"2019-04-12 10:27:00
",35,2,87,446
193547,"2019-04-12 10:28:00
",61,1,89,447
176911,"2019-04-12 10:29:00
",27,1,73,448
192769,"2019-04-12 10:39:00
",39,1,99,449
191159,"2019-04-12 10:41:00
",24,1,18,450
186611,"2019-04-12 10:42:00
",37,1,75,451
186909,"2019-04-12 10:42:00
",39,1,38,452
184512,"2019-04-12 10:42:00
",88,1,39,453
191339,"2019-04-12 10:43:00
",20,1,33,454
192603,"2019-04-12 10:45:00
",99,1,20,455
179037,"2019-04-12 10:47:00
",3,1,51,456
184074,"2019-04-12 10:47:00
",77,1,82,457
180079,"2019-04-12 10:48:00
",79,1,85,458
180986,"2019-04-12 10:53:00
",12,1,93,459
182346,"2019-04-12 10:54:00
",26,1,58,460
193055,"2019-04-12 10:55:00
",61,2,59,461
193410,"2019-04-12 10:55:00
",40,1,69,462
193510,"2019-04-12 10:56:00
",10,1,50,463
179002,"2019-04-12 10:56:00
",35,1,43,464
176564,"2019-04-12 10:58:00
",55,1,95,465
186144,"2019-04-12 10:58:00
",83,1,40,466
189528,"2019-04-12 10:58:00
",20,1,89,467
182183,"2019-04-12 11:02:00
",23,1,45,468
180007,"2019-04-12 11:03:00
",39,1,63,469
187317,"2019-04-12 11:03:00
",54,1,56,470
176672,"2019-04-12 11:07:00
",64,1,69,471
181319,"2019-04-12 11:10:00
",96,1,94,472
186756,"2019-04-12 11:11:00
",93,2,18,473
188658,"2019-04-12 11:12:00
",15,1,31,474
183368,"2019-04-12 11:13:00
",46,1,54,475
179276,"2019-04-12 11:16:00
",13,1,96,476
186499,"2019-04-12 11:18:00
",25,1,20,477
193863,"2019-04-12 11:18:00
",90,1,57,478
177905,"2019-04-12 11:19:00
",51,1,23,479
181843,"2019-04-12 11:20:00
",78,1,41,480
178838,"2019-04-12 11:22:00
",67,1,12,481
189132,"2019-04-12 11:23:00
",25,1,6,482
180061,"2019-04-12 11:24:00
",78,1,77,483
185138,"2019-04-12 11:28:00
",11,1,52,484
186164,"2019-04-12 11:28:00
",48,1,5,485
187310,"2019-04-12 11:32:00
",64,1,55,486
177696,"2019-04-12 11:33:00
",89,2,49,487
184706,"2019-04-12 11:35:00
",95,1,19,488
179635,"2019-04-12 11:35:00
",73,1,53,489
191659,"2019-04-12 11:37:00
",93,1,63,490
179983,"2019-04-12 11:38:00
",29,1,25,491
191078,"2019-04-12 11:40:00
",30,1,5,492
187320,"2019-04-12 11:41:00
",65,1,6,493
177103,"2019-04-12 11:41:00
",42,1,24,494
182924,"2019-04-12 11:41:00
",57,1,9,495
177555,"2019-04-12 11:44:00
",77,1,60,496
188550,"2019-04-12 11:48:00
",101,1,2,497
182137,"2019-04-12 11:48:00
",101,1,66,498
192887,"2019-04-12 11:50:00
",67,1,33,499
181822,"2019-04-12 11:50:00
",77,1,89,500
187206,"2019-04-12 11:51:00
",16,1,91,501
184671,"2019-04-12 11:52:00
",44,1,20,502
183634,"2019-04-12 11:53:00
",71,1,27,503
193933,"2019-04-12 11:53:00
",10,1,85,504
186166,"2019-04-12 11:56:00
",54,1,93,505
177532,"2019-04-12 11:56:00
",35,2,23,506
187432,"2019-04-12 11:57:00
",5,1,97,507
176691,"2019-04-12 11:57:00
",34,1,85,508
180806,"2019-04-12 11:58:00
",9,1,84,509
184592,"2019-04-12 11:58:00
",79,1,46,510
185166,"2019-04-12 12:00:00
",101,1,79,511
183014,"2019-04-12 12:02:00
",18,1,9,512
185698,"2019-04-12 12:05:00
",2,1,66,513
182293,"2019-04-12 12:06:00
",96,1,56,514
184212,"2019-04-12 12:14:00
",15,1,66,515
191348,"2019-04-12 12:16:00
",14,1,95,516
190066,"2019-04-12 12:17:00
",65,1,86,517
184878,"2019-04-12 12:20:00
",26,1,58,518
177896,"2019-04-12 12:25:00
",21,2,80,519
183510,"2019-04-12 12:25:00
",51,1,63,520
187990,"2019-04-12 12:26:00
",70,1,28,521
186042,"2019-04-12 12:26:00
",15,1,68,522
191379,"2019-04-12 12:27:00
",25,1,26,523
180284,"2019-04-12 12:27:00
",29,1,68,524
188088,"2019-04-12 12:28:00
",51,1,9,525
186489,"2019-04-12 12:30:00
",56,1,33,526
192298,"2019-04-12 12:30:00
",38,1,1,527
184950,"2019-04-12 12:30:00
",40,1,4,528
182543,"2019-04-12 12:31:00
",80,1,41,529
190530,"2019-04-12 12:32:00
",76,1,97,530
177789,"2019-04-12 12:34:00
",19,1,87,531
181845,"2019-04-12 12:34:00
",97,1,100,532
191639,"2019-04-12 12:38:00
",36,1,1,533
187144,"2019-04-12 12:40:00
",35,1,23,534
189164,"2019-04-12 12:40:00
",11,1,16,535
184017,"2019-04-12 12:40:00
",79,1,17,536
183289,"2019-04-12 12:42:00
",89,1,31,537
187642,"2019-04-12 12:43:00
",56,1,39,538
190950,"2019-04-12 12:44:00
",11,1,23,539
189352,"2019-04-12 12:45:00
",27,2,42,540
177083,"2019-04-12 12:45:00
",56,1,3,541
182890,"2019-04-12 12:46:00
",10,1,26,542
193394,"2019-04-12 12:47:00
",29,3,85,543
189009,"2019-04-12 12:51:00
",76,1,36,544
183626,"2019-04-12 12:51:00
",1,1,54,545
184964,"2019-04-12 12:52:00
",94,1,44,546
178850,"2019-04-12 12:53:00
",70,1,74,547
176998,"2019-04-12 12:54:00
",47,1,86,548
192786,"2019-04-12 12:55:00
",37,1,24,549
181110,"2019-04-12 12:57:00
",19,1,69,550
185457,"2019-04-12 12:59:00
",46,1,19,551
184097,"2019-04-12 13:00:00
",9,1,44,552
178189,"2019-04-12 13:05:00
",31,1,20,553
191117,"2019-04-12 13:07:00
",22,1,32,554
178807,"2019-04-12 13:09:00
",35,1,25,555
184427,"2019-04-12 13:09:00
",93,1,4,556
189895,"2019-04-12 13:09:00
",71,1,99,557
191246,"2019-04-12 13:11:00
",56,1,54,558
177382,"2019-04-12 13:11:00
",72,1,68,559
189212,"2019-04-12 13:12:00
",42,1,8,560
177143,"2019-04-12 13:12:00
",28,1,49,561
182627,"2019-04-12 13:13:00
",63,1,68,562
177960,"2019-04-12 13:14:00
",73,1,95,563
190055,"2019-04-12 13:15:00
",7,1,12,564
192850,"2019-04-12 13:24:00
",101,1,1,565
192582,"2019-04-12 13:28:00
",51,1,72,566
189755,"2019-04-12 13:29:00
",19,1,65,567
181879,"2019-04-12 13:30:00
",95,2,66,568
193791,"2019-04-12 13:31:00
",30,1,87,569
188643,"2019-04-12 13:32:00
",89,1,82,570
186414,"2019-04-12 13:42:00
",40,1,61,571
191651,"2019-04-12 13:42:00
",13,1,48,572
178632,"2019-04-12 13:42:00
",44,2,26,573
193390,"2019-04-12 13:43:00
",45,2,88,574
181813,"2019-04-12 13:43:00
",57,1,49,575
178884,"2019-04-12 13:44:00
",84,1,3,576
190732,"2019-04-12 13:46:00
",9,1,6,577
189757,"2019-04-12 13:52:00
",40,1,30,578
186364,"2019-04-12 13:53:00
",8,3,91,579
177345,"2019-04-12 13:53:00
",9,1,67,580
178441,"2019-04-12 13:54:00
",57,1,39,581
186028,"2019-04-12 13:54:00
",3,5,25,582
179738,"2019-04-12 13:56:00
",19,1,25,583
180108,"2019-04-12 13:56:00
",10,4,52,584
182861,"2019-04-12 14:00:00
",92,1,75,585
186851,"2019-04-12 14:01:00
",8,1,85,586
189918,"2019-04-12 14:05:00
",4,1,68,587
188593,"2019-04-12 14:06:00
",54,1,86,588
186149,"2019-04-12 14:06:00
",13,1,45,589
191216,"2019-04-12 14:09:00
",80,1,32,590
193132,"2019-04-12 14:12:00
",92,1,5,591
187646,"2019-04-12 14:15:00
",62,1,32,592
190460,"2019-04-12 14:16:00
",81,1,9,593
192945,"2019-04-12 14:18:00
",42,2,11,594
189756,"2019-04-12 14:19:00
",88,1,86,595
184115,"2019-04-12 14:19:00
",10,1,74,596
193086,"2019-04-12 14:21:00
",46,1,99,597
183183,"2019-04-12 14:25:00
",16,3,9,598
186248,"2019-04-12 14:27:00
",83,1,100,599
188616,"2019-04-12 14:28:00
",48,1,77,600
184627,"2019-04-12 14:33:00
",87,1,81,601
191328,"2019-04-12 14:34:00
",8,5,45,602
191725,"2019-04-12 14:34:00
",85,1,66,603
179086,"2019-04-12 14:36:00
",41,1,97,604
176560,"2019-04-12 14:38:00
",97,1,45,605
183326,"2019-04-12 14:39:00
",36,1,43,606
178230,"2019-04-12 14:40:00
",89,2,10,607
192599,"2019-04-12 14:42:00
",13,1,44,608
186708,"2019-04-12 14:43:00
",35,1,50,609
179142,"2019-04-12 14:45:00
",35,1,96,610
176986,"2019-04-12 14:45:00
",70,1,67,611
193142,"2019-04-12 14:47:00
",101,1,30,612
177174,"2019-04-12 14:49:00
",87,1,3,613
182849,"2019-04-12 14:54:00
",87,1,85,614
181348,"2019-04-12 14:56:00
",26,1,3,615
179028,"2019-04-12 14:56:00
",61,1,2,616
188758,"2019-04-12 14:57:00
",73,2,65,617
192731,"2019-04-12 14:59:00
",38,1,35,618
186824,"2019-04-12 15:00:00
",24,1,94,619
191547,"2019-04-12 15:01:00
",86,1,27,620
183703,"2019-04-12 15:05:00
",60,1,75,621
191838,"2019-04-12 15:05:00
",74,1,69,622
182451,"2019-04-12 15:10:00
",80,1,60,623
186874,"2019-04-12 15:10:00
",66,1,68,624
187496,"2019-04-12 15:12:00
",21,1,61,625
181461,"2019-04-12 15:12:00
",53,1,92,626
183355,"2019-04-12 15:13:00
",4,1,50,627
190871,"2019-04-12 15:14:00
",78,1,14,1
182959,"2019-04-12 15:16:00
",96,1,35,2
178513,"2019-04-12 15:16:00
",75,1,34,3
182317,"2019-04-12 15:18:00
",69,1,23,4
187621,"2019-04-12 15:20:00
",71,1,19,5
180497,"2019-04-12 15:24:00
",47,1,21,6
179379,"2019-04-12 15:28:00
",72,1,42,7
178735,"2019-04-12 15:28:00
",72,1,60,8
189581,"2019-04-12 15:28:00
",6,1,23,9
190842,"2019-04-12 15:32:00
",42,1,79,10
182467,"2019-04-12 15:34:00
",71,1,59,11
185587,"2019-04-12 15:35:00
",26,1,93,12
188973,"2019-04-12 15:35:00
",40,1,61,13
179937,"2019-04-12 15:36:00
",14,1,14,14
184450,"2019-04-12 15:36:00
",5,1,29,15
189460,"2019-04-12 15:39:00
",52,1,81,16
180947,"2019-04-12 15:40:00
",45,1,78,17
190243,"2019-04-12 15:40:00
",94,1,31,18
183906,"2019-04-12 15:41:00
",12,1,90,19
191332,"2019-04-12 15:41:00
",83,1,75,20
180188,"2019-04-12 15:41:00
",41,1,52,21
193730,"2019-04-12 15:42:00
",32,1,34,22
177656,"2019-04-12 15:44:00
",19,1,84,23
178852,"2019-04-12 15:48:00
",44,1,12,24
182553,"2019-04-12 15:49:00
",30,1,49,25
186360,"2019-04-12 15:49:00
",94,1,73,26
187306,"2019-04-12 15:53:00
",64,1,1,27
191470,"2019-04-12 16:00:00
",50,1,70,28
189074,"2019-04-12 16:01:00
",4,2,78,29
180495,"2019-04-12 16:02:00
",49,2,1,30
180548,"2019-04-12 16:03:00
",6,1,43,31
191510,"2019-04-12 16:04:00
",15,1,27,32
184499,"2019-04-12 16:07:00
",100,2,19,33
177242,"2019-04-12 16:12:00
",53,1,28,34
186426,"2019-04-12 16:18:00
",54,1,42,35
181061,"2019-04-12 16:19:00
",72,1,74,36
191399,"2019-04-12 16:21:00
",55,1,94,37
184723,"2019-04-12 16:22:00
",46,1,22,38
181178,"2019-04-12 16:27:00
",70,1,84,39
177245,"2019-04-12 16:27:00
",9,1,55,40
177529,"2019-04-12 16:28:00
",99,1,92,41
192017,"2019-04-12 16:29:00
",71,1,42,42
182330,"2019-04-12 16:32:00
",24,1,25,43
179211,"2019-04-12 16:32:00
",29,1,50,44
181883,"2019-04-12 16:33:00
",57,1,28,45
189471,"2019-04-12 16:34:00
",81,1,57,46
178115,"2019-04-12 16:36:00
",83,1,72,47
193735,"2019-04-12 16:36:00
",37,1,55,48
180338,"2019-04-12 16:38:00
",76,1,74,49
190885,"2019-04-12 16:38:00
",29,2,18,50
191043,"2019-04-12 16:40:00
",38,1,37,51
189236,"2019-04-12 16:40:00
",28,1,72,52
176656,"2019-04-12 16:42:00
",52,1,16,53
180773,"2019-04-12 16:42:00
",72,1,7,54
192003,"2019-04-12 16:44:00
",66,1,22,55
176650,"2019-04-12 16:47:00
",101,1,66,56
190112,"2019-04-12 16:50:00
",61,1,32,57
177609,"2019-04-12 16:53:00
",14,1,24,58
177369,"2019-04-12 16:54:00
",53,1,71,59
179678,"2019-04-12 16:55:00
",33,1,53,60
179415,"2019-04-12 16:56:00
",67,1,56,61
193781,"2019-04-12 16:58:00
",46,1,28,62
182296,"2019-04-12 16:58:00
",4,1,69,63
194046,"2019-04-12 17:01:00
",77,1,14,64
180080,"2019-04-12 17:03:00
",51,1,11,65
183849,"2019-04-12 17:03:00
",38,1,19,66
186256,"2019-04-12 17:05:00
",4,1,56,67
181195,"2019-04-12 17:05:00
",87,1,86,68
183437,"2019-04-12 17:06:00
",39,1,70,69
186793,"2019-04-12 17:07:00
",64,1,35,70
184066,"2019-04-12 17:07:00
",81,1,59,71
191737,"2019-04-12 17:08:00
",86,1,24,72
177734,"2019-04-12 17:08:00
",82,1,84,73
184787,"2019-04-12 17:10:00
",50,1,4,74
187133,"2019-04-12 17:11:00
",55,1,25,75
182827,"2019-04-12 17:13:00
",92,1,17,76
192168,"2019-04-12 17:13:00
",99,1,1,77
192829,"2019-04-12 17:16:00
",58,1,69,78
185317,"2019-04-12 17:23:00
",35,1,27,79
190988,"2019-04-12 17:23:00
",92,1,32,80
185973,"2019-04-12 17:24:00
",80,1,21,81
178055,"2019-04-12 17:26:00
",3,1,3,82
191730,"2019-04-12 17:27:00
",28,1,18,83
192337,"2019-04-12 17:29:00
",2,1,53,84
188569,"2019-04-12 17:30:00
",76,1,53,85
191406,"2019-04-12 17:30:00
",51,1,92,86
186903,"2019-04-12 17:34:00
",69,1,70,87
183224,"2019-04-12 17:35:00
",72,1,28,88
190476,"2019-04-12 17:35:00
",71,1,74,89
193424,"2019-04-12 17:37:00
",59,1,59,90
187578,"2019-04-12 17:37:00
",83,1,30,91
188897,"2019-04-12 17:38:00
",19,1,44,92
182669,"2019-04-12 17:40:00
",61,1,36,93
180846,"2019-04-12 17:40:00
",41,1,12,94
192231,"2019-04-12 17:41:00
",55,1,29,95
185231,"2019-04-12 17:43:00
",96,1,91,96
179493,"2019-04-12 17:44:00
",30,1,98,97
189069,"2019-04-12 17:46:00
",89,1,10,98
176778,"2019-04-12 17:46:00
",1,1,74,99
189235,"2019-04-12 17:46:00
",47,1,82,100
192352,"2019-04-12 17:47:00
",37,1,69,101
186925,"2019-04-12 17:49:00
",27,1,96,102
178091,"2019-04-12 17:51:00
",46,1,100,103
181677,"2019-04-12 17:51:00
",57,2,82,104
181724,"2019-04-12 17:52:00
",39,1,64,105
183724,"2019-04-12 17:54:00
",3,1,43,106
188879,"2019-04-12 18:02:00
",26,1,32,107
182845,"2019-04-12 18:02:00
",64,1,89,108
180767,"2019-04-12 18:05:00
",93,1,92,109
194008,"2019-04-12 18:09:00
",9,1,43,110
178172,"2019-04-12 18:09:00
",6,1,94,111
189852,"2019-04-12 18:10:00
",93,1,56,112
183175,"2019-04-12 18:12:00
",17,1,98,113
184908,"2019-04-12 18:16:00
",43,1,3,114
179129,"2019-04-12 18:19:00
",85,1,30,115
186232,"2019-04-12 18:20:00
",51,3,61,116
193626,"2019-04-12 18:23:00
",87,1,46,117
190936,"2019-04-12 18:24:00
",44,1,66,118
181868,"2019-04-12 18:24:00
",37,1,13,119
191090,"2019-04-12 18:28:00
",13,2,4,120
187673,"2019-04-12 18:31:00
",12,2,51,121
181798,"2019-04-12 18:33:00
",39,1,41,122
194041,"2019-04-12 18:34:00
",75,1,54,123
186329,"2019-04-12 18:35:00
",87,1,26,124
182261,"2019-04-12 18:37:00
",15,1,6,125
183088,"2019-04-12 18:38:00
",51,1,9,126
178907,"2019-04-12 18:39:00
",27,1,57,127
186005,"2019-04-12 18:39:00
",74,1,29,128
190394,"2019-04-12 18:43:00
",20,1,89,129
178683,"2019-04-12 18:49:00
",73,1,18,130
189223,"2019-04-12 18:49:00
",12,1,50,131
181801,"2019-04-12 18:50:00
",1,1,7,132
190407,"2019-04-12 18:50:00
",63,1,78,133
190479,"2019-04-12 18:51:00
",100,1,84,134
185340,"2019-04-12 18:52:00
",6,1,87,135
183071,"2019-04-12 18:59:00
",22,1,73,136
186371,"2019-04-12 19:02:00
",4,1,84,137
192590,"2019-04-12 19:04:00
",62,1,11,138
192393,"2019-04-12 19:04:00
",28,1,15,139
190082,"2019-04-12 19:07:00
",11,1,99,140
187775,"2019-04-12 19:08:00
",10,1,40,141
183751,"2019-04-12 19:08:00
",54,1,19,142
178004,"2019-04-12 19:10:00
",77,2,89,143
180747,"2019-04-12 19:10:00
",101,1,95,144
181391,"2019-04-12 19:11:00
",5,1,38,145
182087,"2019-04-12 19:13:00
",77,1,1,146
185369,"2019-04-12 19:14:00
",84,1,45,147
192260,"2019-04-12 19:20:00
",26,1,37,148
193875,"2019-04-12 19:20:00
",96,1,79,149
187194,"2019-04-12 19:24:00
",64,1,10,150
186112,"2019-04-12 19:25:00
",26,1,50,151
192368,"2019-04-12 19:25:00
",57,1,25,152
182751,"2019-04-12 19:29:00
",79,1,12,153
184011,"2019-04-12 19:33:00
",23,1,57,154
182716,"2019-04-12 19:33:00
",1,1,69,155
192747,"2019-04-12 19:35:00
",13,1,32,156
181777,"2019-04-12 19:35:00
",52,1,23,157
188832,"2019-04-12 19:36:00
",80,1,52,158
185215,"2019-04-12 19:36:00
",57,1,65,159
